shots,errors,discards,seconds,decoder,strong_id,json_metadata,custom_counts
100000000,5204148,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d11_r10_p0.001000_dim0_cbs32_sbs50.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":11,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":32,""q"":0,""r"":5500,""yokes"":0}",
100000000,32230703,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d9_r10_p0.001000_dim0_cbs32_sbs50.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":9,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":32,""q"":0,""r"":4500,""yokes"":0}",
100000000,99992934,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d7_r10_p0.001000_dim0_cbs32_sbs200.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":7,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":32,""q"":0,""r"":14000,""yokes"":0}",
100000000,19209202,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d11_r10_p0.001000_dim0_cbs32_sbs200.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":11,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":32,""q"":0,""r"":22000,""yokes"":0}",
100000000,98040544,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d8_r10_p0.001000_dim0_cbs32_sbs200.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":8,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":32,""q"":0,""r"":16000,""yokes"":0}",
100000000,92715099,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d7_r10_p0.001000_dim0_cbs32_sbs50.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":7,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":32,""q"":0,""r"":3500,""yokes"":0}",
100000000,63957322,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d8_r10_p0.001000_dim0_cbs32_sbs50.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":8,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":32,""q"":0,""r"":4000,""yokes"":0}",
100000000,99375149,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d7_r10_p0.001000_dim0_cbs32_sbs100.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":7,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":32,""q"":0,""r"":7000,""yokes"":0}",
100000000,10130881,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d11_r10_p0.001000_dim0_cbs32_sbs100.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":11,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":32,""q"":0,""r"":11000,""yokes"":0}",
100000000,24126434,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d9_r10_p0.001000_dim1_cbs32_sbs200.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":9,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":32,""q"":0,""r"":18000,""yokes"":2}",
100000000,65021,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d11_r10_p0.001000_dim1_cbs32_sbs50.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":11,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":32,""q"":0,""r"":5500,""yokes"":2}",
100000000,4874334,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d10_r10_p0.001000_dim1_cbs32_sbs200.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":10,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":32,""q"":0,""r"":20000,""yokes"":2}",
100000000,12702700,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d8_r10_p0.001000_dim1_cbs32_sbs50.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":8,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":32,""q"":0,""r"":4000,""yokes"":2}",
100000000,239228,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d11_r10_p0.001000_dim1_cbs32_sbs100.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":11,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":32,""q"":0,""r"":11000,""yokes"":2}",
100000000,399672,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d10_r10_p0.001000_dim1_cbs32_sbs50.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":10,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":32,""q"":0,""r"":5000,""yokes"":2}",
100000000,2443313,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d9_r10_p0.001000_dim1_cbs32_sbs50.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":9,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":32,""q"":0,""r"":4500,""yokes"":2}",
100000000,8120308,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d9_r10_p0.001000_dim1_cbs32_sbs100.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":9,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":32,""q"":0,""r"":9000,""yokes"":2}",
100000000,852252,0,0,sparse_blossom_correlated,sparse_blossom_correlated_d11_r10_p0.001000_dim1_cbs32_sbs200.000000_tbs100.000000,"{""b"":""magic"",""c"":""memory"",""d"":11,""gateset"":""cz"",""noise"":""si1000"",""p"":0.001,""patches"":32,""q"":0,""r"":22000,""yokes"":2}",
